,cos_scores,sorted_snippets
906,"tensor([-0.0036,  0.1589,  0.5476,  0.1463,  0.2313,  0.1481,  0.6501,  0.1737])","tensor([6, 2, 4, 7, 1, 5, 3, 0])"
907,"tensor([0.1767, 0.1086, 0.1721, 0.1312, 0.5904, 0.1787])","tensor([4, 5, 0, 2, 3, 1])"
908,"tensor([0.0357, 0.4117, 0.2617, 0.2444, 0.4802, 0.4707])","tensor([4, 5, 1, 2, 3, 0])"
909,"tensor([0.1095, 0.2456, 0.2186, 0.1174, 0.3110, 0.1943, 0.1148, 0.2320])","tensor([4, 1, 7, 2, 5, 3, 6, 0])"
910,"tensor([0.4118, 0.0253, 0.0874, 0.4595, 0.1749])","tensor([3, 0, 4, 2, 1])"
911,"tensor([0.1922, 0.1384, 0.0769, 0.2568, 0.1871, 0.5835])","tensor([5, 3, 0, 4, 1, 2])"
912,"tensor([0.5896, 0.5370, 0.7814, 0.2446, 0.4030, 0.4208, 0.2009, 0.0943])","tensor([2, 0, 1, 5, 4, 3, 6, 7])"
913,"tensor([0.1242, 0.1334, 0.0774, 0.1496, 0.5317, 0.2825, 0.7669, 0.6152])","tensor([6, 7, 4, 5, 3, 1, 0, 2])"
914,"tensor([0.6738, 0.2351, 0.1774, 0.1172, 0.1853, 0.0411, 0.1156])","tensor([0, 1, 4, 2, 3, 6, 5])"
915,"tensor([0.4744, 0.4136, 0.1176, 0.1853, 0.7839, 0.4471, 0.4381, 0.1334])","tensor([4, 0, 5, 6, 1, 3, 7, 2])"
916,"tensor([0.2795, 0.1985, 0.3545, 0.1002, 0.0945, 0.7067])","tensor([5, 2, 0, 1, 3, 4])"
917,"tensor([0.1692, 0.2060, 0.0987, 0.7167, 0.3084, 0.3057, 0.3579, 0.3482])","tensor([3, 6, 7, 4, 5, 1, 0, 2])"
918,"tensor([0.3597, 0.4487, 0.5201, 0.6079, 0.1765, 0.2332])","tensor([3, 2, 1, 0, 5, 4])"
919,"tensor([0.1803, 0.2048, 0.1774, 0.7692, 0.3800, 0.1318, 0.3095, 0.3764, 0.3619])","tensor([3, 4, 7, 8, 6, 1, 0, 2, 5])"
920,"tensor([0.1217, 0.1782, 0.0974, 0.1178, 0.2074, 0.0341, 0.2536])","tensor([6, 4, 1, 0, 3, 2, 5])"
921,"tensor([0.1003, 0.6165, 0.2409, 0.3331, 0.1418, 0.1247])","tensor([1, 3, 2, 4, 5, 0])"
922,"tensor([0.6121, 0.7439, 0.8101, 0.1802, 0.1680, 0.2952, 0.6256])","tensor([2, 1, 6, 0, 5, 3, 4])"
923,"tensor([0.2370, 0.1633, 0.1864, 0.3720, 0.1581, 0.1374, 0.4872])","tensor([6, 3, 0, 2, 1, 4, 5])"
924,"tensor([0.1648, 0.2398, 0.1712, 0.7307, 0.4945, 0.2347, 0.0564, 0.2484, 0.1337])","tensor([3, 4, 7, 1, 5, 2, 0, 8, 6])"
925,"tensor([0.1583, 0.1278, 0.2649, 0.2547, 0.2127, 0.4310])","tensor([5, 2, 3, 4, 0, 1])"
926,"tensor([0.5741, 0.1467, 0.1054, 0.1054, 0.1054])","tensor([0, 1, 2, 3, 4])"
927,"tensor([0.1875, 0.3925, 0.2951, 0.5264, 0.5862])","tensor([4, 3, 1, 2, 0])"
928,"tensor([0.1429, 0.4176, 0.1417, 0.6189, 0.1160, 0.2376])","tensor([3, 1, 5, 0, 2, 4])"
929,"tensor([0.1142, 0.1638, 0.2860, 0.7442, 0.2646, 0.2128])","tensor([3, 2, 4, 5, 1, 0])"
930,"tensor([0.0802, 0.2498, 0.2551, 0.5128, 0.4424, 0.2831, 0.2675, 0.2373, 0.2024])","tensor([3, 4, 5, 6, 2, 1, 7, 8, 0])"
931,"tensor([0.4483, 0.6241, 0.3168, 0.3575, 0.0729, 0.1683, 0.3637, 0.0502, 0.1016])","tensor([1, 0, 6, 3, 2, 5, 8, 4, 7])"
932,"tensor([0.3526, 0.2068, 0.7232, 0.2630, 0.1004, 0.2715, 0.3978])","tensor([2, 6, 0, 5, 3, 1, 4])"
933,"tensor([0.2691, 0.1637, 0.2625, 0.2972, 0.2463, 0.1225, 0.0657, 0.1255, 0.1537])","tensor([3, 0, 2, 4, 1, 8, 7, 5, 6])"
934,"tensor([0.1336, 0.1660, 0.1928, 0.3209, 0.2887, 0.3282, 0.3115, 0.2002, 0.1951])","tensor([5, 3, 6, 4, 7, 8, 2, 1, 0])"
935,"tensor([0.0815, 0.1201, 0.1009, 0.0567, 0.1398, 0.1568, 0.1387, 0.4038, 0.2975])","tensor([7, 8, 5, 4, 6, 1, 2, 0, 3])"
936,"tensor([0.1237, 0.1882, 0.1435, 0.5945, 0.7291, 0.5312, 0.0972, 0.1007])","tensor([4, 3, 5, 1, 2, 0, 7, 6])"
937,"tensor([0.2181, 0.0724, 0.4342, 0.1813, 0.6689])","tensor([4, 2, 0, 3, 1])"
938,"tensor([0.5030, 0.3149, 0.5321, 0.1986, 0.0861, 0.3460, 0.1949])","tensor([2, 0, 5, 1, 3, 6, 4])"
939,"tensor([ 0.5852,  0.0840,  0.0787,  0.0750,  0.0166,  0.0206, -0.0273, -0.0579,
         0.0711])","tensor([0, 1, 2, 3, 8, 5, 4, 6, 7])"
940,"tensor([0.7671, 0.2682, 0.1954, 0.3496, 0.1960, 0.2568, 0.2924, 0.2765, 0.1671])","tensor([0, 3, 6, 7, 1, 5, 4, 2, 8])"
941,"tensor([0.1380, 0.2259, 0.0888, 0.6900, 0.2253, 0.0767, 0.0949])","tensor([3, 1, 4, 0, 6, 2, 5])"
942,"tensor([ 0.1696,  0.3174, -0.0117,  0.1487,  0.2072,  0.6792,  0.1547])","tensor([5, 1, 4, 0, 6, 3, 2])"
943,"tensor([0.1237, 0.3659, 0.0216, 0.4876, 0.2660, 0.1417])","tensor([3, 1, 4, 5, 0, 2])"
944,"tensor([0.1557, 0.4450, 0.3365, 0.3505, 0.4191, 0.2685, 0.4464])","tensor([6, 1, 4, 3, 2, 5, 0])"
945,"tensor([0.6447, 0.1561, 0.3768, 0.1146, 0.0550, 0.1730, 0.1135])","tensor([0, 2, 5, 1, 3, 6, 4])"
946,"tensor([0.2778, 0.5512, 0.4145, 0.3273, 0.3465, 0.6143, 0.2244, 0.2999, 0.0443])","tensor([5, 1, 2, 4, 3, 7, 0, 6, 8])"
947,"tensor([0.1807, 0.2847, 0.4023, 0.0131, 0.3822])","tensor([2, 4, 1, 0, 3])"
948,"tensor([0.1879, 0.3245, 0.2214, 0.3686, 0.2923, 0.7191, 0.1834, 0.2382])","tensor([5, 3, 1, 4, 7, 2, 0, 6])"
949,"tensor([ 0.1844,  0.1247,  0.1338,  0.1713,  0.1970, -0.0004,  0.0875, -0.0078,
         0.2059])","tensor([8, 4, 0, 3, 2, 1, 6, 5, 7])"
950,"tensor([0.4256, 0.3179, 0.3941, 0.5820, 0.3334, 0.1660, 0.3736, 0.2478])","tensor([3, 0, 2, 6, 4, 1, 7, 5])"
951,"tensor([-0.1027, -0.1121,  0.2497,  0.5245, -0.0257])","tensor([3, 2, 4, 0, 1])"
952,"tensor([0.6580, 0.1299, 0.1100, 0.1255, 0.1228])","tensor([0, 1, 3, 4, 2])"
953,"tensor([0.3057, 0.1995, 0.3486, 0.3313, 0.1281, 0.4057])","tensor([5, 2, 3, 0, 1, 4])"
954,"tensor([0.3717, 0.1699, 0.1600, 0.4487, 0.0767, 0.6146, 0.7482, 0.6641, 0.6339])","tensor([6, 7, 8, 5, 3, 0, 1, 2, 4])"
955,"tensor([0.0544, 0.0150, 0.1096, 0.3716, 0.8625, 0.5801])","tensor([4, 5, 3, 2, 0, 1])"
956,"tensor([0.3055, 0.4939, 0.2304, 0.1018, 0.2286, 0.2617])","tensor([1, 0, 5, 2, 4, 3])"
957,"tensor([0.1412, 0.5458, 0.2927, 0.2058, 0.1399, 0.1420, 0.1583, 0.1482])","tensor([1, 2, 3, 6, 7, 5, 0, 4])"
958,"tensor([ 0.3634,  0.1142,  0.0638,  0.8273,  0.1798,  0.3441,  0.0037,  0.2142,
        -0.0226])","tensor([3, 0, 5, 7, 4, 1, 2, 6, 8])"
959,"tensor([0.3344, 0.2525, 0.5754, 0.7417, 0.4606, 0.5173, 0.4518])","tensor([3, 2, 5, 4, 6, 0, 1])"
960,"tensor([0.1635, 0.6053, 0.0846, 0.0980, 0.1510, 0.2175, 0.4127, 0.3458])","tensor([1, 6, 7, 5, 0, 4, 3, 2])"
961,"tensor([0.3128, 0.2121, 0.2264, 0.6796, 0.1897, 0.2543])","tensor([3, 0, 5, 2, 1, 4])"
962,"tensor([0.4653, 0.1511, 0.1613, 0.0929, 0.3160, 0.1180, 0.1994, 0.0194])","tensor([0, 4, 6, 2, 1, 5, 3, 7])"
963,"tensor([0.1900, 0.1837, 0.2184, 0.2045, 0.2301, 0.3026, 0.7461, 0.2176, 0.4390])","tensor([6, 8, 5, 4, 2, 7, 3, 0, 1])"
964,"tensor([0.4188, 0.6971, 0.4375, 0.5089, 0.8216, 0.1730, 0.2966, 0.5070])","tensor([4, 1, 3, 7, 2, 0, 6, 5])"
965,"tensor([ 0.3646,  0.2039,  0.8512, -0.0206, -0.0073])","tensor([2, 0, 1, 4, 3])"
966,"tensor([0.1119, 0.1041, 0.0911, 0.0372, 0.8210, 0.1197, 0.0774])","tensor([4, 5, 0, 1, 2, 6, 3])"
967,"tensor([0.1274, 0.0674, 0.0324, 0.1543, 0.0485, 0.5135])","tensor([5, 3, 0, 1, 4, 2])"
968,"tensor([0.4007, 0.4437, 0.2236, 0.2917, 0.6244])","tensor([4, 1, 0, 3, 2])"
969,"tensor([ 0.0900,  0.0565,  0.1974,  0.1324,  0.0196,  0.6753,  0.0179, -0.0326,
         0.0097])","tensor([5, 2, 3, 0, 1, 4, 6, 8, 7])"
970,"tensor([0.0890, 0.0415, 0.3482, 0.4269, 0.0404, 0.2030])","tensor([3, 2, 5, 0, 1, 4])"
971,"tensor([ 0.0336,  0.2928,  0.0397, -0.0578,  0.0076,  0.0652,  0.2304])","tensor([1, 6, 5, 2, 0, 4, 3])"
972,"tensor([0.1470, 0.2700, 0.7289, 0.8490, 0.7482, 0.8421, 0.6002, 0.6022, 0.5107])","tensor([3, 5, 4, 2, 7, 6, 8, 1, 0])"
973,"tensor([0.1979, 0.0601, 0.1491, 0.6698, 0.2125])","tensor([3, 4, 0, 2, 1])"
974,"tensor([0.7161, 0.3955, 0.0701, 0.3057, 0.0275, 0.1716, 0.0439, 0.1925])","tensor([0, 1, 3, 7, 5, 2, 6, 4])"
975,"tensor([0.5186, 0.5447, 0.8350, 0.2267, 0.5755])","tensor([2, 4, 1, 0, 3])"
976,"tensor([ 0.1021,  0.6828,  0.2836,  0.3113,  0.1389, -0.0013])","tensor([1, 3, 2, 4, 0, 5])"
977,"tensor([0.6020, 0.3721, 0.3753, 0.4416, 0.3769])","tensor([0, 3, 4, 2, 1])"
978,"tensor([ 0.0220,  0.5485,  0.0845, -0.0433,  0.5559,  0.0842])","tensor([4, 1, 2, 5, 0, 3])"
979,"tensor([0.0609, 0.0202, 0.0491, 0.0315, 0.0680, 0.1315, 0.6715, 0.1082])","tensor([6, 5, 7, 4, 0, 2, 3, 1])"
980,"tensor([0.5437, 0.0674, 0.6747, 0.3471, 0.5881, 0.3375, 0.1301])","tensor([2, 4, 0, 3, 5, 6, 1])"
981,"tensor([0.0895, 0.1319, 0.1467, 0.6467, 0.3713, 0.4816])","tensor([3, 5, 4, 2, 1, 0])"
982,"tensor([0.1303, 0.6480, 0.5622, 0.5810, 0.6273])","tensor([1, 4, 3, 2, 0])"
983,"tensor([0.6121, 0.7439, 0.8101, 0.2569, 0.1802, 0.1680, 0.0587, 0.2952, 0.6256])","tensor([2, 1, 8, 0, 7, 3, 4, 5, 6])"
984,"tensor([0.1279, 0.6459, 0.1731, 0.0976, 0.1035, 0.1655, 0.1202, 0.1065, 0.2479])","tensor([1, 8, 2, 5, 0, 6, 7, 4, 3])"
985,"tensor([0.1984, 0.6101, 0.1958, 0.2412, 0.1274, 0.2571, 0.3605, 0.3943])","tensor([1, 7, 6, 5, 3, 0, 2, 4])"
986,"tensor([0.1617, 0.2603, 0.1545, 0.1665, 0.1680, 0.1831, 0.2063, 0.6343])","tensor([7, 1, 6, 5, 4, 3, 0, 2])"
987,"tensor([-2.1936e-02, -2.0212e-02,  4.1427e-01, -5.0125e-02, -3.6679e-04])","tensor([2, 4, 1, 0, 3])"
988,"tensor([0.0967, 0.3005, 0.1121, 0.6785, 0.1466, 0.1152])","tensor([3, 1, 4, 5, 2, 0])"
989,"tensor([0.1775, 0.1829, 0.2023, 0.4720, 0.7354])","tensor([4, 3, 2, 1, 0])"
990,"tensor([0.1753, 0.5721, 0.0483, 0.1134, 0.2251])","tensor([1, 4, 0, 3, 2])"
991,"tensor([0.5514, 0.1295, 0.2460, 0.2631, 0.0380, 0.0482, 0.0994, 0.2185, 0.2774])","tensor([0, 8, 3, 2, 7, 1, 6, 5, 4])"
992,"tensor([0.2237, 0.0363, 0.3317, 0.1115, 0.7040])","tensor([4, 2, 0, 3, 1])"
993,"tensor([0.4168, 0.3609, 0.5907, 0.4315, 0.2541, 0.2183])","tensor([2, 3, 0, 1, 4, 5])"
994,"tensor([0.2186, 0.2481, 0.2086, 0.6839, 0.1588, 0.2242, 0.1815, 0.1941, 0.2391])","tensor([3, 1, 8, 5, 0, 2, 7, 6, 4])"
995,"tensor([0.6760, 0.2734, 0.0446, 0.2759, 0.2351, 0.3525])","tensor([0, 5, 3, 1, 4, 2])"
996,"tensor([0.2687, 0.2246, 0.1220, 0.0880, 0.1119, 0.1720, 0.5813, 0.1001, 0.1439])","tensor([6, 0, 1, 5, 8, 2, 4, 7, 3])"
997,"tensor([0.0357, 0.0405, 0.5363, 0.3555, 0.2423])","tensor([2, 3, 4, 1, 0])"
998,"tensor([0.4775, 0.4137, 0.6185, 0.6039, 0.5461])","tensor([2, 3, 4, 0, 1])"
999,"tensor([0.3619, 0.3508, 0.2811, 0.2802, 0.4418, 0.3120])","tensor([4, 0, 1, 5, 2, 3])"
1000,"tensor([0.3263, 0.5882, 0.7076, 0.2732, 0.3144, 0.1159, 0.1986, 0.2369])","tensor([2, 1, 0, 4, 3, 7, 6, 5])"
1001,"tensor([-0.0055, -0.0055, -0.0055, -0.0055,  0.5275])","tensor([4, 0, 1, 2, 3])"
1002,"tensor([0.0446, 0.1118, 0.1846, 0.5636, 0.1858, 0.4381, 0.0355, 0.1295])","tensor([3, 5, 4, 2, 7, 1, 0, 6])"
1003,"tensor([ 0.0431,  0.0528, -0.0051,  0.1204,  0.1294,  0.0762,  0.2092,  0.5413])","tensor([7, 6, 4, 3, 5, 1, 0, 2])"
1004,"tensor([0.0539, 0.0551, 0.2787, 0.2175, 0.4277, 0.2170, 0.0777, 0.1489])","tensor([4, 2, 3, 5, 7, 6, 1, 0])"
1005,"tensor([ 0.0899,  0.0767, -0.0306,  0.1683,  0.3759])","tensor([4, 3, 0, 1, 2])"
1006,"tensor([0.1004, 0.2387, 0.1689, 0.1075, 0.2779, 0.8102, 0.1586, 0.1415])","tensor([5, 4, 1, 2, 6, 7, 3, 0])"
1007,"tensor([0.1256, 0.1964, 0.0987, 0.0294, 0.2018, 0.1430, 0.2998])","tensor([6, 4, 1, 5, 0, 2, 3])"
1008,"tensor([ 3.1593e-02,  3.6304e-01,  2.9046e-04, -9.3577e-02,  1.5229e-01])","tensor([1, 4, 0, 2, 3])"
1009,"tensor([0.4830, 0.3520, 0.3979, 0.5496, 0.2843, 0.5509, 0.2764])","tensor([5, 3, 0, 2, 1, 4, 6])"
1010,"tensor([ 0.4164,  0.1498,  0.5699,  0.2317,  0.1353, -0.0120,  0.1729])","tensor([2, 0, 3, 6, 1, 4, 5])"
1011,"tensor([0.4479, 0.6172, 0.1923, 0.2034, 0.1978])","tensor([1, 0, 3, 4, 2])"
1012,"tensor([0.1011, 0.0806, 0.2915, 0.2022, 0.1140])","tensor([2, 3, 4, 0, 1])"
1013,"tensor([0.2569, 0.2094, 0.1916, 0.2645, 0.5658, 0.5086, 0.6995, 0.2295])","tensor([6, 4, 5, 3, 0, 7, 1, 2])"
1014,"tensor([-0.0530,  0.3745,  0.3175,  0.3979,  0.0188,  0.0377, -0.0035,  0.1184])","tensor([3, 1, 2, 7, 5, 4, 6, 0])"
1015,"tensor([0.5196, 0.5666, 0.2020, 0.1319, 0.3261, 0.1172, 0.0740, 0.0125])","tensor([1, 0, 4, 2, 3, 5, 6, 7])"
1016,"tensor([0.3122, 0.1156, 0.1509, 0.1962, 0.2771, 0.4549, 0.0700, 0.3801, 0.5894])","tensor([8, 5, 7, 0, 4, 3, 2, 1, 6])"
1017,"tensor([0.1541, 0.6579, 0.0023, 0.1271, 0.0329, 0.1242, 0.1102])","tensor([1, 0, 3, 5, 6, 4, 2])"
1018,"tensor([0.6118, 0.8125, 0.3612, 0.1234, 0.0920, 0.1463, 0.1583])","tensor([1, 0, 2, 6, 5, 3, 4])"
1019,"tensor([0.2938, 0.5292, 0.3980, 0.3913, 0.4208, 0.3286, 0.7844])","tensor([6, 1, 4, 2, 3, 5, 0])"
1020,"tensor([ 3.1593e-02,  3.6304e-01,  2.9046e-04, -9.3577e-02, -6.0740e-02,
         1.5229e-01])","tensor([1, 5, 0, 2, 4, 3])"
1021,"tensor([0.1054, 0.1446, 0.2713, 0.2563, 0.2804, 0.2416, 0.4478, 0.3291, 0.2489])","tensor([6, 7, 4, 2, 3, 8, 5, 1, 0])"
1022,"tensor([0.0569, 0.0767, 0.1340, 0.2098, 0.3155, 0.6681])","tensor([5, 4, 3, 2, 1, 0])"
1023,"tensor([0.7126, 0.4284, 0.1613, 0.1171, 0.1861])","tensor([0, 1, 4, 2, 3])"
1024,"tensor([0.3567, 0.1369, 0.2887, 0.3317, 0.2430, 0.3542, 0.2357])","tensor([0, 5, 3, 2, 4, 6, 1])"
1025,"tensor([0.3033, 0.2593, 0.3080, 0.1629, 0.6672, 0.5098, 0.4284])","tensor([4, 5, 6, 2, 0, 1, 3])"
1026,"tensor([0.3107, 0.3971, 0.2233, 0.2068, 0.2198])","tensor([1, 0, 2, 4, 3])"
1027,"tensor([0.0913, 0.1396, 0.2329, 0.1279, 0.6212])","tensor([4, 2, 1, 3, 0])"
1028,"tensor([0.1221, 0.1845, 0.3364, 0.7481, 0.1560, 0.0784])","tensor([3, 2, 1, 4, 0, 5])"
1029,"tensor([0.1461, 0.4030, 0.1811, 0.2156, 0.2321])","tensor([1, 4, 3, 2, 0])"
1030,"tensor([0.1590, 0.1962, 0.0302, 0.1078, 0.1228, 0.0581, 0.0710, 0.0212, 0.5182])","tensor([8, 1, 0, 4, 3, 6, 5, 2, 7])"
1031,"tensor([0.1205, 0.1508, 0.1723, 0.2117, 0.3529, 0.7048])","tensor([5, 4, 3, 2, 1, 0])"
1032,"tensor([0.6391, 0.2985, 0.0406, 0.4339, 0.2376])","tensor([0, 3, 1, 4, 2])"
1033,"tensor([0.0901, 0.1080, 0.1371, 0.1756, 0.8547, 0.1749])","tensor([4, 3, 5, 2, 1, 0])"
1034,"tensor([0.7042, 0.2421, 0.2821, 0.0375, 0.2138])","tensor([0, 2, 1, 4, 3])"
1035,"tensor([0.1534, 0.2028, 0.0600, 0.1532, 0.1599, 0.1668, 0.6268])","tensor([6, 1, 5, 4, 0, 3, 2])"
1036,"tensor([0.7795, 0.8311, 0.1873, 0.5383, 0.4931, 0.4971, 0.2746, 0.2100])","tensor([1, 0, 3, 5, 4, 6, 7, 2])"
1037,"tensor([0.5036, 0.4639, 0.4826, 0.5888, 0.4563, 0.4617, 0.0637])","tensor([3, 0, 2, 1, 5, 4, 6])"
1038,"tensor([0.4044, 0.4879, 0.4796, 0.7665, 0.6448, 0.6438, 0.4956])","tensor([3, 4, 5, 6, 1, 2, 0])"
1039,"tensor([0.3598, 0.4620, 0.1292, 0.4213, 0.2856, 0.2512])","tensor([1, 3, 0, 4, 5, 2])"
1040,"tensor([0.1377, 0.1340, 0.0900, 0.5321, 0.1363, 0.2906])","tensor([3, 5, 0, 4, 1, 2])"
1041,"tensor([0.4854, 0.3567, 0.3360, 0.6359, 0.7461, 0.4079, 0.1155, 0.1339])","tensor([4, 3, 0, 5, 1, 2, 7, 6])"
1042,"tensor([0.3806, 0.3112, 0.3083, 0.2677, 0.4950, 0.7050])","tensor([5, 4, 0, 1, 2, 3])"
1043,"tensor([0.2552, 0.8940, 0.1168, 0.2052, 0.1733, 0.3893, 0.1538, 0.1839])","tensor([1, 5, 0, 3, 7, 4, 6, 2])"
1044,"tensor([0.6366, 0.2148, 0.3478, 0.2901, 0.2500, 0.2036, 0.2154, 0.1431, 0.1577])","tensor([0, 2, 3, 4, 6, 1, 5, 8, 7])"
1045,"tensor([0.1476, 0.1240, 0.1382, 0.1251, 0.4664])","tensor([4, 0, 2, 3, 1])"
1046,"tensor([0.0897, 0.1043, 0.2913, 0.7751, 0.5527, 0.2164])","tensor([3, 4, 2, 5, 1, 0])"
1047,"tensor([0.1359, 0.2242, 0.2666, 0.2753, 0.8026])","tensor([4, 3, 2, 1, 0])"
1048,"tensor([0.1798, 0.0023, 0.4686, 0.5599, 0.1453, 0.1556, 0.0634, 0.2014])","tensor([3, 2, 7, 0, 5, 4, 6, 1])"
1049,"tensor([0.1392, 0.1342, 0.0407, 0.0473, 0.2823, 0.2399, 0.2388, 0.5907])","tensor([7, 4, 5, 6, 0, 1, 3, 2])"
1050,"tensor([0.1510, 0.1656, 0.1796, 0.3492, 0.2533, 0.1040, 0.5815, 0.6410, 0.0615])","tensor([7, 6, 3, 4, 2, 1, 0, 5, 8])"
1051,"tensor([0.1451, 0.1110, 0.1927, 0.6803, 0.1959, 0.1760, 0.1746, 0.2341, 0.1531])","tensor([3, 7, 4, 2, 5, 6, 8, 0, 1])"
1052,"tensor([0.7639, 0.4922, 0.3341, 0.3720, 0.2662])","tensor([0, 1, 3, 2, 4])"
1053,"tensor([0.1219, 0.1379, 0.2362, 0.6527, 0.2212, 0.3148, 0.1332, 0.1920, 0.2216])","tensor([3, 5, 2, 8, 4, 7, 1, 6, 0])"
1054,"tensor([0.2130, 0.2750, 0.7755, 0.8971, 0.8240, 0.9298, 0.7418, 0.7156, 0.5744])","tensor([5, 3, 4, 2, 6, 7, 8, 1, 0])"
1055,"tensor([0.2502, 0.1996, 0.0817, 0.6799, 0.1360, 0.1415, 0.1306, 0.1139])","tensor([3, 0, 1, 5, 4, 6, 7, 2])"
1056,"tensor([0.2606, 0.4516, 0.3704, 0.3284, 0.0350, 0.0928])","tensor([1, 2, 3, 0, 5, 4])"
1057,"tensor([0.7244, 0.6359, 0.1973, 0.1318, 0.1534, 0.1944])","tensor([0, 1, 2, 5, 4, 3])"
1058,"tensor([0.4061, 0.2424, 0.1373, 0.4395, 0.2220, 0.4420])","tensor([5, 3, 0, 1, 4, 2])"
1059,"tensor([0.6057, 0.7453, 0.2214, 0.3870, 0.3171])","tensor([1, 0, 3, 4, 2])"
1060,"tensor([0.0133, 0.0674, 0.0824, 0.1499, 0.7390])","tensor([4, 3, 2, 1, 0])"
1061,"tensor([0.1359, 0.2242, 0.2666, 0.2753, 0.8026])","tensor([4, 3, 2, 1, 0])"
1062,"tensor([0.1006, 0.1358, 0.7376, 0.0606, 0.0872, 0.1273])","tensor([2, 1, 5, 0, 4, 3])"
1063,"tensor([0.2918, 0.1063, 0.1048, 0.2302, 0.1343, 0.2057, 0.2803])","tensor([0, 6, 3, 5, 4, 1, 2])"
1064,"tensor([0.1753, 0.3268, 0.3170, 0.0928, 0.1421, 0.4768, 0.1170])","tensor([5, 1, 2, 0, 4, 6, 3])"
1065,"tensor([0.2341, 0.2359, 0.6592, 0.7116, 0.0904])","tensor([3, 2, 1, 0, 4])"
1066,"tensor([0.1096, 0.7415, 0.7452, 0.3033, 0.3539, 0.3352])","tensor([2, 1, 4, 5, 3, 0])"
1067,"tensor([0.2704, 0.2216, 0.2714, 0.2725, 0.5098, 0.1745])","tensor([4, 3, 2, 0, 1, 5])"
1068,"tensor([0.3360, 0.2197, 0.1996, 0.2506, 0.4178, 0.0413, 0.0904])","tensor([4, 0, 3, 1, 2, 6, 5])"
1069,"tensor([0.5376, 0.1709, 0.1183, 0.2401, 0.4557, 0.3239])","tensor([0, 4, 5, 3, 1, 2])"
1070,"tensor([0.3681, 0.1303, 0.1473, 0.0792, 0.0806, 0.1298])","tensor([0, 2, 1, 5, 4, 3])"
1071,"tensor([0.2170, 0.0510, 0.3250, 0.3224, 0.2082, 0.2872])","tensor([2, 3, 5, 0, 4, 1])"
1072,"tensor([0.0553, 0.1997, 0.0756, 0.0238, 0.2186, 0.7024, 0.3353])","tensor([5, 6, 4, 1, 2, 0, 3])"
1073,"tensor([0.6104, 0.1193, 0.1034, 0.0782, 0.1395, 0.0901])","tensor([0, 4, 1, 2, 5, 3])"
1074,"tensor([0.2991, 0.3862, 0.3310, 0.5401, 0.3109])","tensor([3, 1, 2, 4, 0])"
1075,"tensor([0.2541, 0.6259, 0.3965, 0.2092, 0.1237, 0.1363, 0.0918, 0.0370])","tensor([1, 2, 0, 3, 5, 4, 6, 7])"
1076,"tensor([0.1147, 0.3955, 0.5021, 0.0282, 0.8199, 0.5586, 0.4852, 0.0282])","tensor([4, 5, 2, 6, 1, 0, 3, 7])"
1077,"tensor([ 0.0961,  0.6082, -0.0269,  0.1585,  0.1866,  0.0251,  0.1422,  0.1185])","tensor([1, 4, 3, 6, 7, 0, 5, 2])"
1078,"tensor([0.0913, 0.2456, 0.5542, 0.3322, 0.3924])","tensor([2, 4, 3, 1, 0])"
1079,"tensor([0.2256, 0.2720, 0.2557, 0.6000, 0.0548, 0.0772])","tensor([3, 1, 2, 0, 5, 4])"
1080,"tensor([0.3923, 0.4636, 0.1326, 0.2158, 0.4320, 0.6695])","tensor([5, 1, 4, 0, 3, 2])"
1081,"tensor([0.4840, 0.1800, 0.1310, 0.2443, 0.2905, 0.3099, 0.2494, 0.5730])","tensor([7, 0, 5, 4, 6, 3, 1, 2])"
1082,"tensor([6.7369e-01, 4.7382e-01, 2.0339e-01, 1.1769e-01, 1.6060e-01, 1.5648e-01,
        3.0802e-01, 2.0629e-04, 1.9585e-01])","tensor([0, 1, 6, 2, 8, 4, 5, 3, 7])"
1083,"tensor([0.1710, 0.3154, 0.3035, 0.2149, 0.1799, 0.2645, 0.6099, 0.6277])","tensor([7, 6, 1, 2, 5, 3, 4, 0])"
1084,"tensor([0.4565, 0.5135, 0.6990, 0.6892, 0.3253])","tensor([2, 3, 1, 0, 4])"
1085,"tensor([0.2246, 0.5644, 0.2069, 0.3266, 0.1412])","tensor([1, 3, 0, 2, 4])"
1086,"tensor([0.0822, 0.3372, 0.8672, 0.3877, 0.7606])","tensor([2, 4, 3, 1, 0])"
1087,"tensor([0.0753, 0.0695, 0.1315, 0.6715, 0.1082])","tensor([3, 2, 4, 0, 1])"
1088,"tensor([0.1347, 0.2809, 0.1177, 0.2778, 0.1208, 0.1270, 0.0214])","tensor([1, 3, 0, 5, 4, 2, 6])"
1089,"tensor([0.0765, 0.0690, 0.0247, 0.0717, 0.0455, 0.2389, 0.7275, 0.1308])","tensor([6, 5, 7, 0, 3, 1, 4, 2])"
1090,"tensor([0.4541, 0.4020, 0.2994, 0.1846, 0.2734, 0.2502, 0.4780, 0.8203, 0.2019])","tensor([7, 6, 0, 1, 2, 4, 5, 8, 3])"
1091,"tensor([0.1046, 0.1062, 0.5831, 0.2227, 0.1565])","tensor([2, 3, 4, 1, 0])"
1092,"tensor([0.1908, 0.2581, 0.1530, 0.5706, 0.4900, 0.5275, 0.6191, 0.2069, 0.4739])","tensor([6, 3, 5, 4, 8, 1, 7, 0, 2])"
